,review_id,user_id,business_id,stars,useful,funny,cool,text,date
2661469,NM74sCeAk8PFRb-QPhB3Ow,Tt0UJaqCbw8FkkNpX6Gcrw,RESDUcs7fIiihp38-d6_6g,1,1,1,0,If I could give this buffet 0 I would. I don't understand why this place is getting good reviews. Other than the meat carving area everything was bland and tasteless. We had one night we decided to splurge on food and we decided to come here. We spent $120 on dinner for two. I just now left hungry and dissatisfied. If you like burgers that are cold and tasteless food and burnt pasta this is a good choice for you. The sweet station did look good but I never made it that far. I was too upset I lost $120 on a beefed up old country buffet.,2018-02-06 04:59:43
2661484,Vz-S6zMiQnNRZmfzRKI5kg,SLxrELMujFFkYImTkZx7kQ,RESDUcs7fIiihp38-d6_6g,3,0,0,0,I truly love this place there are so many options to get and the quality is amazing..BUT I actually found a piece of metal in my shrimp scampi. Luckily it wasn't in my mouth but I happened to notice it in my sauce and felt super disgusted after.,2016-10-08 20:35:55
2661674,b-ps6OpaSE06gYku9wDKVA,UXmwtl6NL4ttdF663J5KFA,RESDUcs7fIiihp38-d6_6g,5,0,0,0,Best buffet in Vegas compared to wicked spoon and the one at wynn for me,2015-12-13 06:27:22
2661714,w0rQyuTye6JVNGdTAjeS8w,qLrxvUGy-IHm08gKkdOW_w,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"The wait was like forever for most people on Christmas. I skipped the line for being a total rewards diamond member :)

The overall food quality is decent but the lobster was such a disappoinment.

There was a long line for lobster. My wife is a seafood lover so we waited for 15 mins to get the lobster. 

It was $80 for the Christmas Feast. Pretty pricey for buffet.

I think it's worth to try it at least once just for experiencing high end buffet. 

Will I go there for a 2nd time? Probably not especially if I lose my total rewards status.",2017-12-27 05:25:53
2661845,tpd_fPIdfqGkdTXVaEvXew,WAeGgjolsmqlD0YW2g38AQ,RESDUcs7fIiihp38-d6_6g,5,1,1,1,"This is the most amazing buffet I've ever been to. They have something for everyone from fish to meat to italian, mexican, sushi and dim sum ... My husband and I spent two hours here tasting everything! Our server was so wonderful and attentive he offered us coffee when we were eating our dessert. Everything tasted fresh and it was gourmet, there mashed potatoes weren't boxed they're dessert selection was phenomenal. You could eat all the cookies, cakes, and gelato your heart desired. I can't wait to come back to Vegas just so we can eat at the bacchanal buffet again!!!",2014-04-07 18:09:53
2661884,PG7psaAIIgpqt8wAoVhSsg,stxpwyzVdlKUcSEuFI7dng,RESDUcs7fIiihp38-d6_6g,5,0,0,0,This Buffett is expensive but totally worth the $$$. Great food and service. Would definitely come back to this restaurant.,2017-08-15 00:54:08
2661938,4y8xlCA_rg6-hhy9tH6EeA,BuQaCB-dUeuM-C_RmnOPbg,RESDUcs7fIiihp38-d6_6g,5,1,1,1,Wonderful buffet with all different kind of foods.  A must do but you will be waiting for 2 hrs to eat and wait in line but it is worth it.  Love the pasta and seafood and the dessert is to die for.  Best buffet in vegas,2015-12-31 21:14:41
2662111,IVg9jgBfjdYNcj4vrWFTDw,8fL3g-V14v4-QLawHYJ8lQ,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"WOW!  I've read some of the other reviews, and I fear my writing skills just can't compete with the other descriptions!  In short, this is the best buffet in Vegas.  Loved the food, ate as much as I could (and then more).  Many thanks to Dragica for sitting us at a great table with a great server, Alvaro Gomez.  Alvaro explained the buffet stations, gave us recommendations, and encouraged us to enjoy ourselves.  He went a long way in making an overwhelming selection seem more manageable.  The staff seem proud of their new buffet, and that, combined with great food, makes for a fun experience.  We'll be returning to the Bacchanal.",2012-12-22 23:31:31
2662480,GFeQx6a25RXx20zpKgjhMQ,M35OHuAdJ-9j0ICAmFKfrQ,RESDUcs7fIiihp38-d6_6g,4,0,0,0,This buffet has saved me from never going to another buffet. I hate buffets but this one is awesome we went for lunch and it was 10 times better than any other hotel. Thank you Caesars. A 4 is like a 5 for buffets.,2016-09-01 13:49:22
2662484,ImFJWqAQVfriIdWlD2-XLg,bYRp5y7dQp5SofXvIIQIuA,RESDUcs7fIiihp38-d6_6g,3,2,0,0,"I had high expectations for this place since it was voted ""Number 1 Buffet"" by USA today and carried with it a pretty hefty price tag of 58 dollars per person for Weekend Brunch. We were staying at Caesar's and this made it the most convenient location.

Wait: when the queue is ""beyond capacity"", they have a check in system where you put in your name and mobile number and they'll give you a time for when you report back. Interestingly the time I was supposed to report back was different from the time I got my text, which was silly because there was plenty of room in the ""queue"" and the lady wouldn't let anyone in until you'd received the text. Wait time was around an hour at noon.

Food:
Overall pretty underwhelming so I'll just have to group it up. Worst of all was how there was little a long line blocking nearly 3/4 of all the food options at the buffet , sparing the pizza and italian food and asian food areas. It wasn't clear what everyone was waiting for but most people would assume that the line was the line you needed to get in to get ANY food, since it extended from the front of the restaurant where the crab legs and shrimp were, spanning the meat carving stations, the street taco stand, and everything else its way. You'd have to interrupt people in line and look like you're cutting just to grab some fried chicken.

Asian food - asian food offerings here were awful. Sushi was cold, tasted like supermarket sushi. Sweet and sour chicken was dry, stale. 
Meat - the prime rib here looks good visually but it is flavorless with no beefy flavor and juices that taste like nothing. Drench it in jus or bbq sauce as that's the only way to make it edible. Rotisserie chicken wasn't bad though! Bbq beef brisket was probably my favorite after drenching it with sauce.
Street tacos - didn't try this as I didn't feel like filling up $1 street tacos that are ubiquitous in LA
Seafood - salty snow crab legs, but at least they were thawed. Shrimp were large and tasted great dipped in cocktail sauce. Dungeness crab legs were cold and lost most of the briny juices, nothing special.

Price:
One of the priciest buffets at 58 dollars per person for weekend brunch. My tip would be to get the 2 person Groupon deal for 88 dollars which includes free mimosas and a VIP pass that lets you cut in line. Only drawback is that you have to be there before 9 AM I believe.

Service:
Nice waitress and they do a good job of clearing empty/used plates but it was hard to flag down someone to get water refills.

Overall: Food here looks better than it tastes, it is pricey, and you'll wait in long lines before eating, and wait in even longer lines waiting for food. There's a 2 hour limit, but expect to spend 30-45 minutes of that time waiting in line to grab anything to eat.",2017-10-09 02:21:38
2662535,vyBBYja_Dw9DTW2k5kqBZQ,YbOobskXJVvuYheKHN2Scg,RESDUcs7fIiihp38-d6_6g,2,3,3,0,"I'll preface our fave Vegas buffet is Wicked Spoon at the Cosmo. 

This was ok. The process to get in is unorganized. You go to a kiosk to get a ticket w a return time and to put your cell phone number in to be told to return sooner if possible - we followed the estimated time on the ticket of 2 hours not realizing we should've stayed at Caesars BC we missed a text 40 minutes after we left, oh well. Once you do return, you get into a new line to wait to pay to wait to sit down to eat - about another 45 min. This line had no one coordinating it w people cutting from different sides BC the registers are in a squared off area. We did not pay until 9:20, the buffet closes at 10:00. I asked a waiter if it was worth it to stay or if we should come back and he said they would continue to be putting out fresh food until 10:15 that night so we'd be fine. 
Once we got seated and go look around it felt like the food stations went on forever. And I don't mean that as a good thing. It didn't seem like there were more options than other buffets just the same amount spread 
out in a very long zigzagging line. 
The food was kind of disappointing. Everything at the carving station was dry even though it looked good (prime rib disintegrated in my mouth, lamb was gamier than I've ever had and I never turn down lamb). The oysters were dirty, crab legs v watery. There's a soup station w ""clam chowder"". Do not waste your time, it was water w some cream and clams dunked in- it should not be called a chowder! The Peking duck was v good but we can get a whole Peking duck delivered to our house and it won't cost $120. My husband thought the dim sum was done v well but we're not going to return just for that. The only thing we both really enjoyed was the dessert station. If you go I'd esp recommend the crepes, creme brûlée, mini apple pie, and chocolate cake pops. 
Oh, And tip your servers, they're stuck being there all night, ours was v nice considering how hectic it must be working there.",2016-06-28 17:56:33
2662552,-PfDDUu8yxDdPIniJ11qPA,b8xKyAhzVQGe3bvX98AJ3g,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"Best buffet in Vegas!!!! the only downside is the long wait, but it is definitely worth the wait! Every time I go to Vegas I have to eat here at least once. The best time to line up is around 1pm because you pay brunch price $49.99 (weekends) and you get brunch and dinner food since they change the food at around 2:45pm. So you get the benefit of paying the cheaper price but having  dinner food too, if you want! Regardless, even though bacchanal costs more than other buffets I believe it is way better!",2016-05-26 04:50:16
2662605,9YrYTvZSuACujz9BCZbGnw,nsMyurBj7P-puZ0YFf3LNA,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"I returned to the Baccanal Buffet with my daughter and son. The second time for my son and the first time for my daughter. She was blown away with the decir--the way it was set up -- and the choices of the food that was being offered, Both daughter and son remarked that from the time you enter, till the time you you are not pressured to hurry up-eat and leave. Both said that everything was very tasty and that upon returning for a future visit, that this would be the place, that they would most want to come back to eat.",2012-11-13 15:21:10
2662638,EbTmRPBaVo_shE01AhbuOg,omXUDd3kB0P6hgIU_QPfvg,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"Been a good lover all my life!  Been to countless buffets but by far this one is the best I've ever had.  The Pho was top notch-even way better than the authentic vietnamese restaurants with in Chinatown.  Menudo was on point, best clam chowder I've ever had.  The crab was succulent and sweet as oppose to other places where it was just salty.  Prime rib was moist and juicy.... I could go on and on.  Nothing was disappointing!",2017-07-03 00:10:48
2662849,f_pklGfoyHH0emF_5FMzhw,oX4qeKApLJh3syRpOw9DOg,RESDUcs7fIiihp38-d6_6g,5,1,0,0,"What a nice spread for Thanksgiving. We only waited 15 minutes for a party of 6 to be seated. This is the second buffet we've tried since we got to Vegas this trip and it hands down is equally as good as the buffet we had last night. We've done Carnival buffet, the hellacious. Aria and a few others but hands down this buffet is light years better in every way except for the long line to get crab legs. 

If you can afford it, this is a nice buffet for a special occasion.",2017-11-23 20:12:01
2662890,4j3Poe0yXiryR0vZbS8QbQ,MpMcjmLeCF1ODE13FPkjoA,RESDUcs7fIiihp38-d6_6g,1,0,0,0,"I am honestly giving this Buffet a 1 star just because the customer service.It was amazing every staff member working there with a great attitude.Which I honestly give them props cause its soo crazy bussy! Non stop .As far as the food not impressed at all. I was expecting great quality food since the Dinner price was $54.99 per adult.They dont have a big selection at all. And to top it off the whole experience is just waiting from the time you sign in to the time you pay, to the time you wait to be seated.Great were Inside the buffet starving after all that waiting well suprise!!! There is still long wait time at the popular selections Seafood,meat section. Like a previous person wrote its honestly just something to cross off your bucket list. Food is not good at all,Honestly dont know how it is the ""Best"" buffet.My favorite is still the Rio Buffet.",2017-11-25 06:41:31
2663069,6JmI2gPsVg89ciX8klUaHg,RwRZhAmyjXqvovoO7BYizg,RESDUcs7fIiihp38-d6_6g,5,0,0,0,Best buffet in Las Vegas- hands down! A bit pricey but the service and quality-quantity were top notch!!,2016-04-04 16:15:52
2663167,-U9cwwQ6VxTefz5HJc4Wcw,xWdx-nLWUXgw5mjn_t8lgw,RESDUcs7fIiihp38-d6_6g,1,3,0,0,"SOOOOO OVER-RATED!!!! It's $50 per person but it is NOT worth 1/4 of the price charged!! Cold food, dry food, and even spoiled food. I had a shrimp dumpling, and the shrimp inside was sour (sour as in spoiled) when I bit into it!!! So very disappointed. Won't return here again!!!!",2018-04-22 20:18:36
2663259,vSA3frR0Acpq4prxcmZuWQ,kQrQKFmvRxuGXPyzk9W3_A,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"Given the wide selection, some dishes are hit or miss. Overall good selection of food and desserts. 

Go with dishes where ingredients are the key players: prime rib, steamed crabs, pork belly, salad. A lot of the cooked dishes like pizza, paella, etc. are subpar - probably the cost of batch preparation.

Save room for dessert. And go hungry.",2017-09-24 22:06:05
2663328,7ZwECgYI9s9FdP8FJGJ_lg,VayqAxq3cxnA9wxwxS65pQ,RESDUcs7fIiihp38-d6_6g,5,1,0,3,"Where do I begin? I was thoroughly impressed by the buffet at Caesars Palace. I liked the early check process to get into the buffet because it can easily be a 1-2 hr wait to get in. After checking in, it may have taken 35 minutes waiting in line which is totally do-able for a Vegas buffet of this magnitude. The restaurant is beautiful and we'll organized. The food was plentiful, fresh, and gourmet. They had something for every taste. Paella! I repeat PAELLA in a buffet? Not the poor man paella either. This was full of muscles, clams, calamari, shrimp, sausage,chicken and scallops. I am amazed. Better than MGM, Bellagio, and Aria buffets which some may consider top tier. $50 a person seemed like much until I seen the spread. I may have ate about $200 worth of food. Well worth the ""investment""",2015-09-06 21:20:42
2663434,C_a5-fV3aIyccNfHw1yZ1Q,cOsZ3rHue1AtowtGmMZ83Q,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"If you don't eat something delicious at this place, you only have yourself to blame. There are so many options and, from what I can tell, they are all good choices. The buffet is sectioned off by type of food; from Asian cuisine to dessert bar (mmmmmm), there is always something to try and like. All of the food is portioned to be small so you can try a maximum amount of foods!!!!!!",2013-02-09 06:35:03
2663499,WbkHP7SDaVQjXg8h-4_m9A,aLnvGNhwMVupZtt6v1ZnwQ,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"Great food. 
An all around fun experience.
It is expensive. Although, my friends and I went to an different buffet and paid extra for the seafood upgrade. After all was eaten and done...I decided that I would rather pay extra for the Bacchanal Buffet, as I think it is worth the extra dough.",2017-04-24 18:20:00
2663547,AiJit0Gi6If50G04XtcUoA,fiA6ztHPONUkmX6yKIXyHg,RESDUcs7fIiihp38-d6_6g,5,0,0,1,Hey there  fellow yelpers! If you wish to have a great chow for buffet don't settle for cheap ! Make it your all hands down experience on your chow down challenge and go all out! Nom nom. Def one of my favs!,2014-11-24 04:31:09
2663718,THSUR02M-RXQPSLH24gxSA,ULs7M5Soyl0Js0rYAdY2kQ,RESDUcs7fIiihp38-d6_6g,3,0,0,0,"This was my first Las Vegas buffet and I left only semi-impressed.  We went on a Saturday night an hour before closing, so expecting great quality that late was probably our fault.  My group of 4 went heavy on the crab legs and tacos and tried a bunch of other things.  The tacos were the standout in my opinion, especially the Pork Al Pastor ones.  I must have eaten at least 6.  It was cool they had all the different pepper sauces to accompany the tacos.  The crab legs were fine, although melted butter was nowhere to be found.  The rest of the food was mediocre.  It's nice to have 500 items but I'd rather they have 100 items and do them all well.",2015-04-25 20:42:10
2663974,E-pstKw0DxIgGjLleUSTWg,p7owvRQZ3APp4VfJsVDnaQ,RESDUcs7fIiihp38-d6_6g,4,5,4,5,"This buffet is the new IT buffet; sorry Wicked Spoon, your time is up.  For me, the way I judge a buffet is how far I've gotten along the counter before my plate is full, and let me tell you, my plate was full well before I made it out of the first room (yeah, that's how much of a selection there is---it spans a few large physical areas...)

VARIETY. 
-------If you've ever been to Rio Carnivale buffet, you know what a WIDE variety is like.  They have every major food type, along with a few ""whoa, never thought I'd see this at a buffet""-things. (fancy a cheese plate and crackers, much?)

PRESENTATION. 
-------One of the things I appreciate most about people who create food is their ability to present it in a way that is just SO darn cute that I want to gobble it right up! And that is certainly an ability of the Bacchanal staff.  Everything from the sliders to the sushi hand rolls to the corn beef hash was picture perfect! 

CREPES. 
--------Is there anything better than nutella, fruit, and whipped cream atop a freshly made crepe? I can't think of any at the moment. I could have eaten these all day long. Now, if we had come for dinner and those macarons had been available... I can't say there wouldn't be some major competition!! Next time I will definitely have to come for dinner!

I had just come from 2.5hours of professional networking when we decided to come to Bacchanal and let me tell you, it was definitely a treat to end the day well.  Just be prepared for an extremely long line, as with all new and popular buffets, but hey, just think: the hungrier you are, the more of it you can fit inside your tummy! :) 

Bon apetit?",2012-10-24 07:25:59
2664013,jciEXRDdZ1APtDTPvMW8-Q,tdW4c0jbSqSs94nMBGlJyA,RESDUcs7fIiihp38-d6_6g,4,1,0,0,"I thought this was an excellent buffet. I liked it way better than any other buffet I've gone to on the Strip. We went at 4pm on a Saturday to beat the crowd so we were seated pretty quickly. The variety is amazing! Their Chinese food is actually pretty decent, and their choice of cuts of meat (LAMB!!) was great. Their desserts were good as well; the only detracting thing is the price. $50 for a buffet is nuts.",2013-05-20 06:49:18
2664161,qPOcuPbgvUtS03GBD6NxbQ,VdkAX9khigCjpMGuMNWYMQ,RESDUcs7fIiihp38-d6_6g,3,1,0,0,"My family and I (group of 8) tried the new buffet on a Saturday night.  It is good my uncle has platinum status as the regular line was really long.  We even waited about 20 minutes in the platinum line. Also, because we had a large group, we had to split the group into two tables so I did not see half my family during the whole dinner. I would say overall the food is really good here.  As with any typically buffet, they had food from all different countries, styles, etc.  Everyone I had was good.  My main issue with the place is all of their action stations.  They seem to not have enough staff to cover the amount of people that want food from the action stations.  There were really long lines and it blocked others from getting the food that was already prepared.  I missed many stations because the lines were blocking the way.  They have to either hirer more staff to move the lines along faster or they need to somehow arrange the lines so they are not blocking other people.  I would probably try the buffet again but definitely not for dinner on a Saturday night.",2013-03-30 18:43:30
2664180,BskH2L0cx_2S7ZBKHivIaw,nmp5Lo4CZBmHTeTgvZgmJg,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"I've only tried a few of the Vegas buffet but this is by far my favorite.  They have such a great selection and a lot of seating to accommodate a huge crowd of hungry tourists. 

If your at the Caesars Palace then check this out.  Sooooo. Good",2018-05-15 19:13:59
2664187,72W84G_Uvv4u-sFxd2zl3A,21Kuy5Cv3SKj27zTPGf-tg,RESDUcs7fIiihp38-d6_6g,4,0,0,0,Be prepared to wait....the line was sooooooo long that after an extended amount of time we had to leave...I do want to come back when we are not in any schedule,2013-09-15 19:00:51
2664287,oO9RaHuzbICXBtaiBHfwCQ,H1CdMqE-6Rqt2e8XCoq-Zg,RESDUcs7fIiihp38-d6_6g,1,0,0,0,You shouldn't trust stupid kiosk. I went to this buffet at 4pm and kiosk told me come back at 6:30. Then I came back to buffet at 6:30. There was a looooong line. I was forced to be on the end of line. I waited around 1 hour but it seems still need to wait more than 2 hours. Finally I gave up. They don't have a capability to manage the busy hour which small restaurant can do. My suggestion to you who is seeing this comment. Do not go this buffet during busy hours or season.,2015-12-28 04:59:32
2664309,-zpGA9xv3MZ5EY_YOQW7Ag,8dxkcmAXY4ttrVFD1GhbdQ,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"Bacchanal Buffet is located inside Caesar's Palace. Price is $52.99 per adult for dinner. They have more than 500 different dishes prepared on a daily basis from more than 800 recipes,  International dishes abound with American, Italian, Mexican, Chinese, and Japanese cuisine as well as expansive Seafood section including pizza, Deli, and an outstanding Dessert Station.  A unique feature is that each station has plated, made-to-order and mini-dishes. 

Combining nine distinct restaurants in one modern setting inspired by glass, wood and steel elements, the buffet is huge in size and flavors. The ambiance is an upscale setting, a massive 25,000 sq foot dining space.

We went for Brunch Buffet. Priced $49.99 per adult. I tried fresh juices, muffin, macaroon, gelato, cucumber, pizzas, and salmon, They also have omelette, sausages, croissant, and many more.

The service was good.",2015-08-25 19:17:11
2664342,dETKO0FzlSCHMgvBj3A9Ew,EiD6t3YiRGEkpQd5UvAioQ,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"Best buffet ever, just super expensive. Love the variety especially the different cuts of meat.",2018-04-09 06:31:56
2664359,DiSMLPCbTWVtKBgIti6edg,p6fhnHr5OP-AqxaD2YRj1A,RESDUcs7fIiihp38-d6_6g,5,0,0,0,Hands down my favorite restaurant ever! Yes I'm a Las Vegas local and yes I'm sick and tired of buffets by now BUT bacchanal is the greatest! Most times there's a long line but it's worth the wait. I know that when I come here I get top quality food. This review is more on the people that make this experience special. My husband and I came here one unassuming Tuesday because we wanted one last hurrah before he had neck surgery because he wouldn't be able to eat solid food for a few weeks. When we got in line we let the cashier Kumudu know that's he's a disabled veteran and he got a line pass saving us from an almost 2 hour wait which wouldn't be good for his back. When we got seated Lupe our server got our drinks in a very prompt and pleasant manner. Francisco our busser was also phenomenal like the two ladies mentioned before him. This type of service makes us enjoy coming to bacchanal. I highly recommend this place and come prepared with an empty tummy because the food will definitely fill you up and the staff is truly great from the back of the house to the front of the house. Fantastic food and service across the board!,2017-05-31 02:46:51
2664385,qkW5oCZ84cz93n8WaZ8sfQ,f9XEh2eX-9Cq_b2i6nU8yQ,RESDUcs7fIiihp38-d6_6g,5,2,1,2,"Been to this buffet twice as well as many other Vegas buffets including Wynn Buffet, Spice Market, Wicked Spoon, etc... Let me tell you. Bacchanal is the BEST buffet in Vegas hands down. The first time I went literally changed my understanding of buffets. When I went a second time, it managed to change my understanding again. The food is amazing. The selection is amazing. You will have a dining experience that you will remember.

Is this worth the $50-$60 price tag? To me, yes. But what does it all matter? You are in Vegas. Unless Vegas is a monthly trip for you, it does not make sense to count pennies and dollars. Pay the extra $10 or so and enjoy a truly premium experience.",2014-04-08 21:44:33
2664388,PnkwfBa5CKSj-Gl_92hgdA,VCiAuNZKvmMkxLfrVf31OQ,RESDUcs7fIiihp38-d6_6g,3,1,0,0,"The 3 stars are due to the ridiculously long a.... Lines!! Omg seriously the wait is not worth it.   The food is comparable to the buffet at the Bellagio and the wait is not so long.   First you have to log on a computer and the computer tells you to come back at a specific time.  Then you wait in another line to pay.  Then you we wait in another line to Pay! 2 hours.   Yes. 2 hours.   

The process has got to be better.  Not to mention 4 bathroom stalls for the size of the Restaurant.  
We tried to get our $$ worth at the seafood area.... Lots of crab legs.  After 3 the raw oysters come out.  Didn't get a chance to try them and for a 2 hour wait.  I will go somewhere else!  

We did try the pastry counter across the way while we waited.  That was delicious    we will go there again!",2017-09-24 22:29:59
2664523,Pk6Xy6ZyGvguuhjlr0WnHQ,Nat2gxuiLisLNdo-5ZtOtA,RESDUcs7fIiihp38-d6_6g,4,2,2,2,"Recently visited this buffet. I went late around 9 pm...no line so i know i lucked out wait wise. The food was endless and variety was pretty extensive. I personally enjoyed the pasta station and the asian section especially the sushi, although i wish the sushi variety was more expanded. . Amazing. The seafood was pretty good. The carving station looked amazing with many meats to choose from and the spanish station had a great variety. If you are a clam chowder fan be sure to grab a bowl. I will say the staff behind the bar was very laid back and standing around in groups talking more than being attentive and helpful. Im sure it was due to the fact it was towards the end of the night and they were just excited to almost be off work. Understandable...I've been there. The buffet bar itself is long. Very long how far it stretched with the turns and continued travels to find the end. All in all i was impressed but wish the price would drop from 50s to mid 30s to 40s. Next time im staying at Caesars i will definitely go again and try ecerything my stomach didn't have room for this time.",2015-02-27 05:39:36
2664612,kww1fqE_9VJMs5p92NgUuQ,JzupCYb6JmSOY1uau40ZXw,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"I think it deserves the designation of best buffet in Las Vegas ( although I haven't been to all them) it's large, food is good and for those who think it's expensive its VEGAS!  We had a salad and appetizer on the strip for the same price. 
Go during lunch if you want a better deal .",2016-11-04 18:41:10
2664674,4w2CSaUS5_3TIhbJr2g52w,x8sjg3woEzExb78lgJFlwA,RESDUcs7fIiihp38-d6_6g,3,0,0,0,"There was a 1 1/2 hour wait for the Sunday Champagne brunch which was a little ridiculous, but the check-in kiosk/ text notification made it a tad more bearable. There was someone taking professional pictures of guests in line which I'm guessing you could purchase later as a keychain or coffee mug to remember the experience... We probably waited another 20 minutes after our reservation was called before we actually sat down. The overall selection was decent and the crab Benedict was amazing! I had hoped there would be more breakfast options personally. The bottomless mimosas/ champagne was good but I wish it could have been an optional add on since my husband doesn't drink. It was ~$95 for the two of us which was pretty steep for brunch, but I wanted to check it out since they remodeled. The layout is great and the decor is very minimalist & modern. The food isn't any more special than before. I might go back for dinner if there's no wait and we did good at the tables :-)",2014-03-25 02:34:31
2664681,he8sM27gh3Jq8R2LlbOshg,9GptzGDXyyKTsCNlBQesNQ,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"Amazing! Must try. The food was fresh, and there were so many choices!!! It was fairly priced (considering how much I ate) and definitely better than any buffet in Vegas. From crab legs, sushi, prime rib, Mexican, crepes and dessert, you could have rolled me out! So delish!",2015-06-29 20:41:23
2664703,wczUCq6IItWydejSfCwA8w,gsU1-64MCT4bq99JStmsJA,RESDUcs7fIiihp38-d6_6g,3,0,0,0,"Honestly you can save your money ($60.00) for the dinner buffet, and go to a buffet under $30 and get the same food choices, and the same food quality, with a better experience than coming here.   This buffet is definitely over priced, and over rated.",2018-03-23 00:36:53
2664726,jeBeab39Wjq9gIdqEPzrIg,wNsqIWyeaZK95dZFKzf0bQ,RESDUcs7fIiihp38-d6_6g,2,0,0,0,The good- variety. There is a lot to choose from. The bad (very bad) ALL the carved meats were dry. And bland... you don't pay $40-60 for a plate for pizza and tacos.... I'm very disappointed relative to the cost. I e had better $20 buffets...  Wicked Spoon is much better.,2018-03-22 22:27:33
2664772,4K7ACaCNlaKAHqEziRZ2_A,xbbZeQuAtK85yRiNgNQzXg,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"Besides the seafood selection, the others are aiiiiiiiiite. The oyster shooters were realllllyy good though! Macaroons weren't that great.",2013-09-26 01:40:00
2664847,PyLWp5gM4rxriAy8CSp9CQ,tWYinfMvIZNRQwalqecwRw,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"Whats the best part of vegas other than the perks of being a girl, free everything and pay for nothing? Vegas buffet of course! Lol


I had my experience of this buffet back in june when a group of us went to vegas for a friends birthday. It was a saturday and the line was pretty long, but i also remember it going by pretty fast. I forgot how much it was per person, but what i do remember is however much it was, it was worth every penny!


As you walk in youre greeted with so many sections of food you just dont know where to start. I actually walked around the whole thing just to see where i would like to start first. Since i was hungover i was so excited to see they have a section where they serve little mini bowls of pho and ramen. So cute too! I then made my way to the meat section where i got a couple of slices of their amazing thick cut bacon. I honestly forgot what else i got, but i do remember getting atleast 4 plates. The desserts are so cute and delicious! I was pretty sad at the end the fact i was going to head to a pool party and my belly was beyond big from all the yummy food. My fav vegas buffet so far!",2013-11-27 04:31:36
2664868,JPa52JU98KPwD11-Zv3clw,K7UFasukHon1ZgXaqnWYbg,RESDUcs7fIiihp38-d6_6g,5,1,0,1,"This place has a wide selection of Asian, Italian, seafood, and comfort food. I ate everything from crispy Beijing duck to fall off bone pork ribs. Even with the large selection of food, the quality of each item was superb. They have all you can eat macarons for dessert.",2018-01-14 18:33:18
2664903,nfUAseRpZX2Wevf1CshfUQ,IZ1XLCy33EvTWlluLCoSFg,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"Totally threw the diet out of the window to indulge here and it was worth it! Visited for lunch and got a booth near the windows. Having been to the old Caesars buffet a few times I have to say this buffet finally feels ""Caesars"". The decor is beautiful and I love the windows - so refreshing after being in the dark casino! There is a HUGE variety of food here. You could take ten trips to the food line and still not try one of every item. Trust me, I tried as many of the items as I could! I loved the Italian station, could have had a whole bowl of the basil pesto pasta and been satisfied. The desserts were phenomenal - flan, white chocolate passion dome, Nutella crepes, panna cotta, cheesecake, creme brulee, gelato.... So good! Definitely worth the trip. Plan on spending some time here to really indulge!",2017-06-13 19:43:52
